passport_id,prisoner_id,current_prison_id,current_prison_name,prison_crowding_status,prison_occupancy_rate_pct,skill_india_digital_id,candidate_alias_or_name,gender,age,education_baseline,primary_trade_vocational,nsqf_level,certifying_agency,course_completion_status,workshop_production_hours,specific_machinery_skills,conduct_grade,soft_skills_completed,pwa_accumulated_savings_inr,target_job_domain,expected_minimum_wage_inr,preferred_work_districts,preferred_ngo_sector,rehabilitation_readiness_flag,consent_to_share_profile,verification_hash_qr
SKL-2026-0182,UTP-2026-0182,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99182,Manish A.,M,33,10th Standard,Bakery & Confectionery,3,FICSI / National Council for Vocational Training,Certified,640,Commercial Dough Mixer|Rotary Deck Oven|Bread Slicer,A,Anger Management Module|Stress Resilience,8732,Food Processing & Bakery,14500,North Delhi|West Delhi,Skill Training & Micro-enterprise,True,True,24f15162cadc5f...qr
SKL-2026-0183,UTP-2026-0183,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99183,Dinesh G.,Male,26,5th Standard,CNC Machine Operator,4,Capital Goods Skill Council / DGT,Certified,594,3-Axis CNC Lathe|G-Code Programming|Vernier Caliper,B,Food Safety & Hygiene|Time Management,6796,Industrial Tooling & Precision Machining,21000,North Delhi|Gurugram,Technical Livelihoods & Industry Linkages,False,True,3bd66df2a3ebbf...qr
SKL-2026-0184,UTP-2026-0184,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99184,Rahul V.,Male,58,10th Standard,Screen Printing & Packaging,2,Media & Entertainment Skill Council,Certified,431,Manual Screen Press|UV Exposure Unit|Ink Mixing,A,Workplace Communication|Conflict Management,5183,Commercial Printing & Signage,13000,North Delhi|South Delhi,Community Reintegration Support,True,True,5b98ee91af4e05...qr
SKL-2026-0185,UTP-2026-0185,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99185,Lata C.,Female,24,Illiterate (Adult Literacy Enrolled),Screen Printing & Packaging,2,Media & Entertainment Skill Council,Assessment_Pending,670,Manual Screen Press|UV Exposure Unit|Ink Mixing,A,Anger Management Module|Stress Resilience,9036,Commercial Printing & Signage,13000,Gurugram|West Delhi,Community Reintegration Support,False,True,1f23339fe8b1c...qr
SKL-2026-0186,UTP-2026-0186,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99186,Pankaj R.,Male,26,Illiterate (Adult Literacy Enrolled),Data Entry & Office Automation,4,NIELIT / State Skill Development Mission,Assessment_Pending,378,Typing 40+ WPM|MS Excel Fundamentals|Tally Prime Basics,A,Anger Management Module|Stress Resilience,3981,IT & Office Administration,17500,Gurugram|West Delhi,Youth Employment & Digital Literacy,False,False,1a9643f32e987c...qr
SKL-2026-0187,UTP-2026-0187,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99187,Kishore T.,Male,24,Graduate (B.A./B.Com),Data Entry & Office Automation,4,NIELIT / State Skill Development Mission,Certified,548,Typing 40+ WPM|MS Excel Fundamentals|Tally Prime Basics,A,Financial Literacy & Bank Account Operations,7462,IT & Office Administration,17500,Gurugram|West Delhi,Youth Employment & Digital Literacy,True,True,4d6e55540f3a53...qr
SKL-2026-0188,UTP-2026-0188,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99188,Tushar G.,Male,41,Illiterate (Adult Literacy Enrolled),Organic Farming & Horticulture,3,Agriculture Skill Council of India (ASCI),Certified,485,Drip Irrigation Setup|Composting Unit|Power Weeder,C,Financial Literacy & Bank Account Operations,4231,Agriculture & Rural Enterprise,14000,South Delhi|Gurugram,Rural Development & Agro Livelihoods,False,True,442146b48a3a7b...qr
SKL-2026-0189,UTP-2026-0189,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99189,Vicky P.,Male,25,5th Standard,Bakery & Confectionery,3,FICSI / National Council for Vocational Training,Certified,679,Commercial Dough Mixer|Rotary Deck Oven|Bread Slicer,B,Digital Ethics|Professional Email Writing,5879,Food Processing & Bakery,14500,Gurugram|South Delhi,Skill Training & Micro-enterprise,False,True,43a7e5b59f7665...qr
SKL-2026-0190,UTP-2026-0190,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99190,Surinder T.,M,58,5th Standard,Data Entry & Office Automation,4,NIELIT / State Skill Development Mission,Certified,574,Typing 40+ WPM|MS Excel Fundamentals|Tally Prime Basics,B,Digital Ethics|Professional Email Writing,5259,IT & Office Administration,17500,Gurugram|North Delhi,Youth Employment & Digital Literacy,False,True,313ace456c9571...qr
SKL-2026-0191,UTP-2026-0191,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99191,Gopal S.,Male,23,ITI Diploma,Bakery & Confectionery,3,FICSI / National Council for Vocational Training,Certified,316,Commercial Dough Mixer|Rotary Deck Oven|Bread Slicer,A,Workplace Safety & Hazard Control,4148,Food Processing & Bakery,14500,Gurugram|North Delhi,Skill Training & Micro-enterprise,True,True,50106371355394...qr
SKL-2026-0192,UTP-2026-0192,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99192,Dharmendra P.,Male,25,Illiterate (Adult Literacy Enrolled),Data Entry & Office Automation,4,NIELIT / State Skill Development Mission,Certified,688,Typing 40+ WPM|MS Excel Fundamentals|Tally Prime Basics,A,Food Safety & Hygiene|Time Management,7489,IT & Office Administration,17500,West Delhi|Gurugram,Youth Employment & Digital Literacy,True,True,b3d5f11f84d48...qr
SKL-2026-0193,UTP-2026-0193,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99193,Rohit R.,Male,40,Illiterate (Adult Literacy Enrolled),CNC Machine Operator,4,Capital Goods Skill Council / DGT,Certified,498,3-Axis CNC Lathe|G-Code Programming|Vernier Caliper,A,Workplace Communication|Conflict Management,4551,Industrial Tooling & Precision Machining,21000,North Delhi|South Delhi,Technical Livelihoods & Industry Linkages,True,True,479f6bc45e32a1...qr
SKL-2026-0194,UTP-2026-0194,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99194,Sarita T.,Female,22,9th Standard,Leather Goods Fabrication,3,Leather Sector Skill Council (LSSC),Certified,397,Leather Skiving Machine|Heavy Duty Stitcher|Edge Burnisher,A,Financial Literacy & Bank Account Operations,3629,Footwear & Leather Craft,15000,South Delhi|North Delhi,Artisan Cooperatives & Reintegration,True,True,c333521e2ffaf...qr
SKL-2026-0195,UTP-2026-0195,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99195,Sachin C.,Male,26,9th Standard,Data Entry & Office Automation,4,NIELIT / State Skill Development Mission,Certified,476,Typing 40+ WPM|MS Excel Fundamentals|Tally Prime Basics,C,Workplace Safety & Hazard Control,4660,IT & Office Administration,17500,West Delhi|Gurugram,Youth Employment & Digital Literacy,False,True,2aeb902373d051...qr
SKL-2026-0196,UTP-2026-0196,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99196,Nitin S.,Male,37,Graduate (B.A./B.Com),Bakery & Confectionery,3,FICSI / National Council for Vocational Training,In_Training,559,Commercial Dough Mixer|Rotary Deck Oven|Bread Slicer,B,Food Safety & Hygiene|Time Management,7283,Food Processing & Bakery,14500,West Delhi|South Delhi,Skill Training & Micro-enterprise,False,True,5a2ad3418a5f99...qr
SKL-2026-0197,UTP-2026-0197,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99197,Vinod K.,Male,38,10th Standard,Data Entry & Office Automation,4,NIELIT / State Skill Development Mission,Certified,473,Typing 40+ WPM|MS Excel Fundamentals|Tally Prime Basics,A,Team Coordination|Basic Numeracy,6475,IT & Office Administration,17500,Gurugram|West Delhi,Youth Employment & Digital Literacy,True,True,4bc1e361271715...qr
SKL-2026-0198,UTP-2026-0198,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99198,Deepak G.,Male,25,9th Standard,CNC Machine Operator,4,Capital Goods Skill Council / DGT,Certified,488,3-Axis CNC Lathe|G-Code Programming|Vernier Caliper,A,Customer Service & Professional Etiquette,6229,Industrial Tooling & Precision Machining,21000,South Delhi|West Delhi,Technical Livelihoods & Industry Linkages,True,False,345a1203b74b6e...qr
SKL-2026-0199,UTP-2026-0199,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99199,Balu M.,Male,24,8th Standard,Bakery & Confectionery,3,FICSI / National Council for Vocational Training,Certified,124,Commercial Dough Mixer|Rotary Deck Oven|Bread Slicer,A,Anger Management Module|Stress Resilience,1603,Food Processing & Bakery,14500,North Delhi|Gurugram,Skill Training & Micro-enterprise,True,True,5ee71e552d9cb3...qr
SKL-2026-0200,UTP-2026-0200,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99200,Ashok M.,Male,35,10th Standard,Organic Farming & Horticulture,3,Agriculture Skill Council of India (ASCI),Assessment_Pending,605,Drip Irrigation Setup|Composting Unit|Power Weeder,A,Digital Ethics|Professional Email Writing,5622,Agriculture & Rural Enterprise,14000,North Delhi|Gurugram,Rural Development & Agro Livelihoods,False,True,1a191994b3977d...qr
SKL-2026-0201,UTP-2026-0201,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99201,Tushar R.,Male,42,12th Standard,Wood Furniture Making & Carpentry,3,Furniture & Fittings Skill Council (FFSC),Certified,636,Circular Saw|Wood Surface Planer|Laminate Press,A,Food Safety & Hygiene|Time Management,7321,Furniture Manufacturing & Carpentry,16000,West Delhi|Gurugram,Vocational Training & Micro-enterprise,True,True,52e3681312db7a...qr
SKL-2026-0202,UTP-2026-0202,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99202,Sunil A.,Male,34,9th Standard,Screen Printing & Packaging,2,Media & Entertainment Skill Council,In_Training,421,Manual Screen Press|UV Exposure Unit|Ink Mixing,A,Food Safety & Hygiene|Time Management,4024,Commercial Printing & Signage,13000,West Delhi|South Delhi,Community Reintegration Support,False,True,467197149dfdfd...qr
SKL-2026-0203,UTP-2026-0203,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99203,Tushar T.,Male,25,8th Standard,Bakery & Confectionery,3,FICSI / National Council for Vocational Training,Certified,342,Commercial Dough Mixer|Rotary Deck Oven|Bread Slicer,A,Digital Ethics|Professional Email Writing,3484,Food Processing & Bakery,14500,Gurugram|South Delhi,Skill Training & Micro-enterprise,True,True,5830897332c882...qr
SKL-2026-0204,UTP-2026-0204,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99204,Santosh V.,Male,22,ITI Diploma,Domestic Electrician,3,Power Sector Skill Council / DGT,Certified,537,Single Phase Wiring|MCB Installation|Multimeter Testing,A,Food Safety & Hygiene|Time Management,5291,Electrical & Facility Maintenance,15500,North Delhi|Gurugram,Technical Livelihoods & Vocational Training,True,True,429f5a51446ea4...qr
SKL-2026-0205,UTP-2026-0205,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99205,Dharmendra S.,Male,35,12th Standard,Warehouse Packaging & Inventory,2,Logistics Sector Skill Council,Certified,643,Handheld Barcode Scanner|Shrink Wrap Machine|Inventory Tagging,A,Digital Ethics|Professional Email Writing,8079,Logistics & Supply Chain,13500,West Delhi|North Delhi,Youth Livelihood & Logistics,True,True,19471d81b69775...qr
SKL-2026-0206,UTP-2026-0206,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99206,Suraj J.,Male,55,10th Standard,Organic Farming & Horticulture,3,Agriculture Skill Council of India (ASCI),Certified,625,Drip Irrigation Setup|Composting Unit|Power Weeder,A,Food Safety & Hygiene|Time Management,7164,Agriculture & Rural Enterprise,14000,Gurugram|South Delhi,Rural Development & Agro Livelihoods,True,True,39b68275681293...qr
SKL-2026-0207,UTP-2026-0207,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99207,Nitin S.,Male,23,Illiterate (Adult Literacy Enrolled),Screen Printing & Packaging,2,Media & Entertainment Skill Council,Certified,636,Manual Screen Press|UV Exposure Unit|Ink Mixing,C,Food Safety & Hygiene|Time Management,8448,Commercial Printing & Signage,13000,Gurugram|West Delhi,Community Reintegration Support,False,False,502a4da2256deb...qr
SKL-2026-0208,UTP-2026-0208,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99208,Satish T.,Male,21,Illiterate (Adult Literacy Enrolled),Leather Goods Fabrication,3,Leather Sector Skill Council (LSSC),Certified,499,Leather Skiving Machine|Heavy Duty Stitcher|Edge Burnisher,A,Workplace Communication|Conflict Management,6667,Footwear & Leather Craft,15000,North Delhi|West Delhi,Artisan Cooperatives & Reintegration,True,True,3f4e0004daf6d2...qr
SKL-2026-0209,UTP-2026-0209,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99209,Rajesh G.,Male,32,Graduate (B.A./B.Com),Domestic Electrician,3,Power Sector Skill Council / DGT,In_Training,636,Single Phase Wiring|MCB Installation|Multimeter Testing,A,Anger Management Module|Stress Resilience,8706,Electrical & Facility Maintenance,15500,Gurugram|West Delhi,Technical Livelihoods & Vocational Training,False,True,53a3ee51983b78...qr
SKL-2026-0210,UTP-2026-0210,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99210,Santosh B.,M,25,12th Standard,Leather Goods Fabrication,3,Leather Sector Skill Council (LSSC),Certified,438,Leather Skiving Machine|Heavy Duty Stitcher|Edge Burnisher,B,Workplace Communication|Conflict Management,4816,Footwear & Leather Craft,15000,South Delhi|Gurugram,Artisan Cooperatives & Reintegration,False,True,16ae574b1c141...qr
SKL-2026-0211,UTP-2026-0211,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99211,Pravin T.,Male,40,5th Standard,Wood Furniture Making & Carpentry,3,Furniture & Fittings Skill Council (FFSC),Certified,550,Circular Saw|Wood Surface Planer|Laminate Press,A,Workplace Communication|Conflict Management,5393,Furniture Manufacturing & Carpentry,16000,West Delhi|North Delhi,Vocational Training & Micro-enterprise,True,True,232f3155b871b0...qr
SKL-2026-0212,UTP-2026-0212,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99212,Pravin G.,Male,38,Illiterate (Adult Literacy Enrolled),Leather Goods Fabrication,3,Leather Sector Skill Council (LSSC),Certified,691,Leather Skiving Machine|Heavy Duty Stitcher|Edge Burnisher,A,Food Safety & Hygiene|Time Management,7233,Footwear & Leather Craft,15000,West Delhi|Gurugram,Artisan Cooperatives & Reintegration,True,True,226b9e45a58fa4...qr
SKL-2026-0213,UTP-2026-0213,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99213,Vinod S.,Male,21,9th Standard,Warehouse Packaging & Inventory,2,Logistics Sector Skill Council,Assessment_Pending,687,Handheld Barcode Scanner|Shrink Wrap Machine|Inventory Tagging,C,Customer Service & Professional Etiquette,9158,Logistics & Supply Chain,13500,West Delhi|Gurugram,Youth Livelihood & Logistics,False,True,1a4749421cf911...qr
SKL-2026-0214,UTP-2026-0214,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99214,Ashok R.,Male,55,8th Standard,CNC Machine Operator,4,Capital Goods Skill Council / DGT,Certified,455,3-Axis CNC Lathe|G-Code Programming|Vernier Caliper,A,Financial Literacy & Bank Account Operations,5053,Industrial Tooling & Precision Machining,21000,Gurugram|South Delhi,Technical Livelihoods & Industry Linkages,True,True,54495945cb3ff3...qr
SKL-2026-0215,UTP-2026-0215,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99215,Sangeeta J.,Female,25,5th Standard,Organic Farming & Horticulture,3,Agriculture Skill Council of India (ASCI),Certified,340,Drip Irrigation Setup|Composting Unit|Power Weeder,A,Food Safety & Hygiene|Time Management,3561,Agriculture & Rural Enterprise,14000,West Delhi|North Delhi,Rural Development & Agro Livelihoods,True,True,4b2c8a94f82186...qr
SKL-2026-0216,UTP-2026-0216,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99216,Suraj B.,Male,24,12th Standard,Data Entry & Office Automation,4,NIELIT / State Skill Development Mission,Certified,602,Typing 40+ WPM|MS Excel Fundamentals|Tally Prime Basics,A,Anger Management Module|Stress Resilience,6824,IT & Office Administration,17500,Gurugram|South Delhi,Youth Employment & Digital Literacy,True,True,3524239148762e...qr
SKL-2026-0217,UTP-2026-0217,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99217,Sachin B.,Male,23,9th Standard,Warehouse Packaging & Inventory,2,Logistics Sector Skill Council,In_Training,667,Handheld Barcode Scanner|Shrink Wrap Machine|Inventory Tagging,A,Customer Service & Professional Etiquette,9265,Logistics & Supply Chain,13500,North Delhi|Gurugram,Youth Livelihood & Logistics,False,True,3b0012021a4e35...qr
SKL-2026-0218,UTP-2026-0218,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99218,Sunil T.,Male,21,8th Standard,Leather Goods Fabrication,3,Leather Sector Skill Council (LSSC),Certified,680,Leather Skiving Machine|Heavy Duty Stitcher|Edge Burnisher,B,Digital Ethics|Professional Email Writing,9035,Footwear & Leather Craft,15000,South Delhi|North Delhi,Artisan Cooperatives & Reintegration,False,True,5ea154e464eff8...qr
SKL-2026-0219,UTP-2026-0219,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99219,Satish M.,Male,38,5th Standard,Data Entry & Office Automation,4,NIELIT / State Skill Development Mission,Certified,562,Typing 40+ WPM|MS Excel Fundamentals|Tally Prime Basics,A,Customer Service & Professional Etiquette,7592,IT & Office Administration,17500,North Delhi|South Delhi,Youth Employment & Digital Literacy,True,True,3be94bbf20341...qr
SKL-2026-0220,UTP-2026-0220,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99220,Mahesh Y.,Male,33,5th Standard,Domestic Electrician,3,Power Sector Skill Council / DGT,Certified,288,Single Phase Wiring|MCB Installation|Multimeter Testing,B,Team Coordination|Basic Numeracy,3509,Electrical & Facility Maintenance,15500,Gurugram|North Delhi,Technical Livelihoods & Vocational Training,False,True,141a5c14fbc500...qr
SKL-2026-0221,UTP-2026-0221,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99221,Chetan D.,Male,25,5th Standard,Bakery & Confectionery,3,FICSI / National Council for Vocational Training,Certified,220,Commercial Dough Mixer|Rotary Deck Oven|Bread Slicer,A,Customer Service & Professional Etiquette,2798,Food Processing & Bakery,14500,North Delhi|Gurugram,Skill Training & Micro-enterprise,True,True,2322899153bf4f...qr
SKL-2026-0222,UTP-2026-0222,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99222,Meena P.,Female,21,Illiterate (Adult Literacy Enrolled),Warehouse Packaging & Inventory,2,Logistics Sector Skill Council,Certified,368,Handheld Barcode Scanner|Shrink Wrap Machine|Inventory Tagging,A,Workplace Safety & Hazard Control,4443,Logistics & Supply Chain,13500,South Delhi|West Delhi,Youth Livelihood & Logistics,True,True,25833553e283a3...qr
SKL-2026-0223,UTP-2026-0223,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99223,Surinder C.,Male,42,8th Standard,Screen Printing & Packaging,2,Media & Entertainment Skill Council,Certified,609,Manual Screen Press|UV Exposure Unit|Ink Mixing,A,Workplace Communication|Conflict Management,5955,Commercial Printing & Signage,13000,West Delhi|North Delhi,Community Reintegration Support,True,True,40626ca28b5e9a...qr
SKL-2026-0224,UTP-2026-0224,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99224,Santosh D.,Male,21,10th Standard,Domestic Electrician,3,Power Sector Skill Council / DGT,Certified,369,Single Phase Wiring|MCB Installation|Multimeter Testing,B,Team Coordination|Basic Numeracy,3509,Electrical & Facility Maintenance,15500,West Delhi|Gurugram,Technical Livelihoods & Vocational Training,False,True,127eac0222c1d3...qr
SKL-2026-0225,UTP-2026-0225,PRIS-DL-01,Tihar Central Prison No. 4,Overcrowded,200.7,SID-DE-99225,Vicky M.,Male,41,Graduate (B.A./B.Com),Bakery & Confectionery,3,FICSI / National Council for Vocational Training,Certified,457,Commercial Dough Mixer|Rotary Deck Oven|Bread Slicer,C,Financial Literacy & Bank Account Operations,4946,Food Processing & Bakery,14500,Gurugram|West Delhi,Skill Training & Micro-enterprise,False,False,473b9b2c12935...qr
